Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team A,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B,Team B
Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game,Strength of Schedule,Field Goals,Field Goal Attempts,Field Goal Percentage,2 Point Field Goals,2 Point Field Goal Attempts,2 Point Field Goal Percentage, 3 Point Field Goals, 3 Point Field Goals Attempts, 3 Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Points per Game
9.2533,872,1949,0.447,670,1351,0.496,202,598,0.338,471,733,0.643,1311,405,228,82,449,613,2417,73.2,8.6036,997,2165,0.461,764,1527,0.5,233,638,0.365,628,825,0.761,1298,497,278,170,428,739,2855,79.3
-0.4836,1014,2077,0.488,786,1455,0.54,228,622,0.367,441,631,0.699,1273,552,242,100,374,655,2697,74.9,8.8234,887,2037,0.435,678,1427,0.475,209,610,0.343,573,806,0.711,1341,507,194,227,393,577,2556,75.2
-6.1233,891,1957,0.455,578,1118,0.517,313,839,0.373,520,725,0.717,1224,423,216,169,430,605,2615,79.2,10.2334,906,1898,0.477,645,1184,0.545,261,714,0.366,522,704,0.741,1091,453,206,96,346,640,2595,76.3
5.4936,969,2116,0.458,705,1352,0.521,264,764,0.346,472,688,0.686,1328,557,261,173,361,566,2674,74.3,10.4835,869,1883,0.461,622,1200,0.518,247,683,0.362,538,775,0.694,1132,521,271,130,453,630,2523,72.1
-1.6336,986,2302,0.428,729,1499,0.486,257,803,0.32,543,755,0.719,1454,449,230,134,465,685,2772,77,6.3936,1210,2320,0.522,856,1448,0.591,354,872,0.406,459,622,0.738,1386,771,212,191,404,583,3233,89.8
2.9636,992,2114,0.469,682,1345,0.507,310,769,0.403,622,848,0.733,1472,586,235,140,406,676,2916,81,4.2732,820,1763,0.465,562,1092,0.515,258,671,0.385,530,768,0.69,1097,500,249,128,376,601,2428,75.9
-2.8335,928,2037,0.456,628,1178,0.533,300,859,0.349,503,740,0.68,1319,486,200,98,468,622,2659,76,10.4938,1134,2396,0.473,867,1639,0.529,267,757,0.353,690,980,0.704,1512,585,229,200,443,716,3225,84.9
11.764,1226,2633,0.466,943,1835,0.514,283,798,0.355,642,916,0.701,1748,722,283,139,473,711,3377,84.4,8.6036,997,2165,0.461,764,1527,0.5,233,638,0.365,628,825,0.761,1298,497,278,170,428,739,2855,79.3
-0.4836,1014,2077,0.488,786,1455,0.54,228,622,0.367,441,631,0.699,1273,552,242,100,374,655,2697,74.9,10.2334,906,1898,0.477,645,1184,0.545,261,714,0.366,522,704,0.741,1091,453,206,96,346,640,2595,76.3
6.3936,1210,2320,0.522,856,1448,0.591,354,872,0.406,459,622,0.738,1386,771,212,191,404,583,3233,89.8,5.4936,969,2116,0.458,705,1352,0.521,264,764,0.346,472,688,0.686,1328,557,261,173,361,566,2674,74.3
2.9636,992,2114,0.469,682,1345,0.507,310,769,0.403,622,848,0.733,1472,586,235,140,406,676,2916,81,10.4938,1134,2396,0.473,867,1639,0.529,267,757,0.353,690,980,0.704,1512,585,229,200,443,716,3225,84.9
11.764,1226,2633,0.466,943,1835,0.514,283,798,0.355,642,916,0.701,1748,722,283,139,473,711,3377,84.4,10.2334,906,1898,0.477,645,1184,0.545,261,714,0.366,522,704,0.741,1091,453,206,96,346,640,2595,76.3
6.3936,1210,2320,0.522,856,1448,0.591,354,872,0.406,459,622,0.738,1386,771,212,191,404,583,3233,89.8,10.4938,1134,2396,0.473,867,1639,0.529,267,757,0.353,690,980,0.704,1512,585,229,200,443,716,3225,84.9
11.764,1226,2633,0.466,943,1835,0.514,283,798,0.355,642,916,0.701,1748,722,283,139,473,711,3377,84.4,10.4938,1134,2396,0.473,867,1639,0.529,267,757,0.353,690,980,0.704,1512,585,229,200,443,716,3225,84.9
-0.6635,881,1938,0.455,563,1055,0.534,318,883,0.36,603,782,0.771,1229,459,180,83,453,584,2683,76.7,4.1339,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.717,1587,595,265,183,448,660,3222,82.6
8.4336,913,2094,0.436,657,1347,0.488,256,747,0.343,476,637,0.747,1304,540,190,175,383,691,2558,71.1,10.7235,815,1896,0.43,469,975,0.481,346,921,0.376,513,660,0.777,1208,450,147,133,430,581,2489,71.1
-1.843,772,1716,0.45,474,927,0.511,298,789,0.378,307,416,0.738,1003,426,200,93,298,482,2149,71.6,9.7836,980,2139,0.458,646,1270,0.509,334,869,0.384,489,611,0.8,1212,566,255,134,341,533,2783,77.3
9.6737,1059,2333,0.454,784,1574,0.498,275,759,0.362,621,907,0.685,1387,607,371,176,455,756,3014,81.5,-2.4835,942,1961,0.48,656,1207,0.543,286,754,0.379,497,730,0.681,1203,510,252,134,466,655,2669,76.3
8.2933,827,1840,0.449,555,1083,0.512,272,757,0.359,512,732,0.699,1173,472,180,154,426,613,2438,73.9,11.5138,981,2148,0.457,714,1373,0.52,267,775,0.345,607,882,0.688,1416,560,228,100,478,711,2836,74.6
8.8735,1036,2146,0.483,803,1475,0.544,233,671,0.347,568,824,0.689,1324,511,259,180,415,684,2873,82.1,-3.4234,1007,2017,0.499,786,1381,0.569,221,636,0.347,466,664,0.702,1269,527,207,116,421,635,2701,79.4
3.7735,945,2050,0.461,746,1448,0.515,199,602,0.331,527,747,0.705,1275,525,263,138,435,728,2616,74.7,2.1934,892,1797,0.496,599,1053,0.569,293,744,0.394,372,499,0.745,1205,563,143,110,365,512,2449,72
7.6337,977,2048,0.477,733,1423,0.515,244,625,0.39,635,830,0.765,1358,501,201,119,413,625,2833,76.6,-5.4532,926,1919,0.483,698,1334,0.523,228,585,0.39,498,698,0.713,1146,487,251,93,419,672,2578,80.6
8.4336,913,2094,0.436,657,1347,0.488,256,747,0.343,476,637,0.747,1304,540,190,175,383,691,2558,71.1,4.1339,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.717,1587,595,265,183,448,660,3222,82.6
9.6737,1059,2333,0.454,784,1574,0.498,275,759,0.362,621,907,0.685,1387,607,371,176,455,756,3014,81.5,9.7836,980,2139,0.458,646,1270,0.509,334,869,0.384,489,611,0.8,1212,566,255,134,341,533,2783,77.3
8.8735,1036,2146,0.483,803,1475,0.544,233,671,0.347,568,824,0.689,1324,511,259,180,415,684,2873,82.1,11.5138,981,2148,0.457,714,1373,0.52,267,775,0.345,607,882,0.688,1416,560,228,100,478,711,2836,74.6
7.6337,977,2048,0.477,733,1423,0.515,244,625,0.39,635,830,0.765,1358,501,201,119,413,625,2833,76.6,2.1934,892,1797,0.496,599,1053,0.569,293,744,0.394,372,499,0.745,1205,563,143,110,365,512,2449,72
9.6737,1059,2333,0.454,784,1574,0.498,275,759,0.362,621,907,0.685,1387,607,371,176,455,756,3014,81.5,4.1339,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.717,1587,595,265,183,448,660,3222,82.6
11.5138,981,2148,0.457,714,1373,0.52,267,775,0.345,607,882,0.688,1416,560,228,100,478,711,2836,74.6,7.6337,977,2048,0.477,733,1423,0.515,244,625,0.39,635,830,0.765,1358,501,201,119,413,625,2833,76.6
11.5138,981,2148,0.457,714,1373,0.52,267,775,0.345,607,882,0.688,1416,560,228,100,478,711,2836,74.6,4.1339,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.717,1587,595,265,183,448,660,3222,82.6
11.764,1226,2633,0.466,943,1835,0.514,283,798,0.355,642,916,0.701,1748,722,283,139,473,711,3377,84.4,8.3839,1091,2270,0.481,757,1390,0.545,334,880,0.38,560,787,0.712,1431,614,253,248,454,614,3076,78.9
10.1637,924,2197,0.421,676,1464,0.462,248,733,0.338,611,874,0.699,1346,468,288,142,480,751,2707,73.2,4.1339,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.717,1587,595,265,183,448,660,3222,82.6
11.764,1226,2633,0.466,943,1835,0.514,283,798,0.355,642,916,0.701,1748,722,283,139,473,711,3377,84.4,4.1339,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.717,1587,595,265,183,448,660,3222,82.6
10.694,1235,2560,0.482,1011,1875,0.539,224,685,0.327,617,826,0.747,1624,708,269,177,431,718,3311,82.8,-3.8235,1008,2106,0.479,822,1579,0.521,186,527,0.353,501,778,0.644,1422,483,230,141,438,674,2703,77.2
7.6434,982,2138,0.459,716,1450,0.494,266,688,0.387,507,750,0.676,1337,504,215,181,415,590,2737,80.5,8.4635,881,2093,0.421,632,1317,0.48,249,776,0.321,566,781,0.725,1263,550,229,123,397,591,2577,73.6
6.9035,1021,2034,0.502,676,1203,0.562,345,831,0.415,504,688,0.733,1288,560,239,137,474,647,2891,82.6,-3.4635,897,1963,0.457,635,1234,0.515,262,729,0.359,596,811,0.735,1241,504,272,165,437,596,2652,75.8
-5.2833,933,1992,0.468,713,1394,0.511,220,598,0.368,429,637,0.673,1312,541,204,150,379,523,2515,76.2,8.8436,1028,2149,0.478,784,1483,0.529,244,666,0.366,561,813,0.69,1395,512,206,207,389,735,2861,79.5
9.5736,972,2042,0.476,710,1342,0.529,262,700,0.374,498,671,0.742,1265,480,197,143,359,544,2704,75.1,7.9236,947,2048,0.462,605,1147,0.527,342,901,0.38,420,569,0.738,1152,537,203,81,348,558,2656,73.8
9.7835,943,2102,0.449,734,1459,0.503,209,643,0.325,654,972,0.673,1380,510,343,93,498,819,2749,78.5,-5.4734,972,2032,0.478,703,1291,0.545,269,741,0.363,515,701,0.735,1188,635,310,122,411,700,2728,80.2
9.4035,816,1917,0.426,587,1261,0.466,229,656,0.349,512,728,0.703,1228,400,205,114,386,588,2373,67.8,8.7533,878,1919,0.458,674,1330,0.507,204,589,0.346,516,686,0.752,1257,547,162,121,384,581,2476,75
-5.1335,908,1885,0.482,617,1100,0.561,291,785,0.371,555,821,0.676,1296,477,175,119,462,611,2662,76.1,8.4334,928,2054,0.452,673,1352,0.498,255,702,0.363,626,857,0.73,1387,548,246,101,429,678,2737,80.5
10.694,1235,2560,0.482,1011,1875,0.539,224,685,0.327,617,826,0.747,1624,708,269,177,431,718,3311,82.8,8.4635,881,2093,0.421,632,1317,0.48,249,776,0.321,566,781,0.725,1263,550,229,123,397,591,2577,73.6
8.8436,1028,2149,0.478,784,1483,0.529,244,666,0.366,561,813,0.69,1395,512,206,207,389,735,2861,79.5,6.9035,1021,2034,0.502,676,1203,0.562,345,831,0.415,504,688,0.733,1288,560,239,137,474,647,2891,82.6
9.5736,972,2042,0.476,710,1342,0.529,262,700,0.374,498,671,0.742,1265,480,197,143,359,544,2704,75.1,-5.4734,972,2032,0.478,703,1291,0.545,269,741,0.363,515,701,0.735,1188,635,310,122,411,700,2728,80.2
8.4334,928,2054,0.452,673,1352,0.498,255,702,0.363,626,857,0.73,1387,548,246,101,429,678,2737,80.5,9.4035,816,1917,0.426,587,1261,0.466,229,656,0.349,512,728,0.703,1228,400,205,114,386,588,2373,67.8
10.694,1235,2560,0.482,1011,1875,0.539,224,685,0.327,617,826,0.747,1624,708,269,177,431,718,3311,82.8,6.9035,1021,2034,0.502,676,1203,0.562,345,831,0.415,504,688,0.733,1288,560,239,137,474,647,2891,82.6
9.4035,816,1917,0.426,587,1261,0.466,229,656,0.349,512,728,0.703,1228,400,205,114,386,588,2373,67.8,9.5736,972,2042,0.476,710,1342,0.529,262,700,0.374,498,671,0.742,1265,480,197,143,359,544,2704,75.1
10.694,1235,2560,0.482,1011,1875,0.539,224,685,0.327,617,826,0.747,1624,708,269,177,431,718,3311,82.8,9.5736,972,2042,0.476,710,1342,0.529,262,700,0.374,498,671,0.742,1265,480,197,143,359,544,2704,75.1
-2.9836,945,2049,0.461,722,1404,0.514,223,645,0.346,627,936,0.67,1326,479,250,101,502,633,2740,76.1,11.2238,1092,2207,0.495,788,1479,0.533,304,728,0.418,601,843,0.713,1443,604,253,158,478,719,3089,81.3
6.2836,944,2078,0.454,689,1379,0.5,255,699,0.365,488,615,0.793,1300,489,210,182,385,657,2631,73.1,7.6434,865,2029,0.426,613,1382,0.444,252,647,0.389,594,808,0.735,1434,461,177,167,454,638,2576,75.8
-1.2234,877,1950,0.45,622,1235,0.504,255,715,0.357,582,783,0.743,1279,381,169,84,399,670,2591,76.2,8.3136,943,1941,0.486,676,1202,0.562,267,739,0.361,572,745,0.768,1288,488,210,194,458,605,2725,75.7
-1.0434,893,1946,0.459,656,1209,0.543,237,737,0.322,597,873,0.684,1270,525,257,124,443,695,2620,77.1,7.8734,890,1931,0.461,654,1280,0.511,236,651,0.363,529,806,0.656,1349,430,139,159,419,706,2545,74.9
7.2334,946,1970,0.48,725,1390,0.522,221,580,0.381,622,863,0.721,1368,485,164,161,442,621,2735,80.4,4.2435,867,2023,0.429,617,1252,0.493,250,771,0.324,551,768,0.717,1305,489,255,125,346,705,2535,72.4
10.6935,907,1895,0.479,666,1252,0.532,241,643,0.375,578,772,0.749,1207,438,215,127,383,581,2633,75.2,0.9035,915,2096,0.437,652,1320,0.494,263,776,0.339,616,867,0.71,1363,441,240,124,475,748,2709,77.4
6.5733,822,2021,0.407,567,1264,0.449,255,757,0.337,368,538,0.684,1225,445,173,103,305,535,2267,68.7,8.7133,906,2027,0.447,637,1308,0.487,269,719,0.374,480,669,0.717,1257,523,223,156,339,538,2561,77.6
9.714,1086,2247,0.483,739,1288,0.574,347,959,0.362,599,766,0.782,1385,637,282,136,440,681,3118,78,-3.2534,898,1973,0.455,703,1370,0.513,195,603,0.323,561,808,0.694,1278,422,312,112,444,587,2552,75.1
6.2836,944,2078,0.454,689,1379,0.5,255,699,0.365,488,615,0.793,1300,489,210,182,385,657,2631,73.1,11.2238,1092,2207,0.495,788,1479,0.533,304,728,0.418,601,843,0.713,1443,604,253,158,478,719,3089,81.3
8.3136,943,1941,0.486,676,1202,0.562,267,739,0.361,572,745,0.768,1288,488,210,194,458,605,2725,75.7,-1.0434,893,1946,0.459,656,1209,0.543,237,737,0.322,597,873,0.684,1270,525,257,124,443,695,2620,77.1
4.2435,867,2023,0.429,617,1252,0.493,250,771,0.324,551,768,0.717,1305,489,255,125,346,705,2535,72.4,10.6935,907,1895,0.479,666,1252,0.532,241,643,0.375,578,772,0.749,1207,438,215,127,383,581,2633,75.2
9.714,1086,2247,0.483,739,1288,0.574,347,959,0.362,599,766,0.782,1385,637,282,136,440,681,3118,78,8.7133,906,2027,0.447,637,1308,0.487,269,719,0.374,480,669,0.717,1257,523,223,156,339,538,2561,77.6
8.3136,943,1941,0.486,676,1202,0.562,267,739,0.361,572,745,0.768,1288,488,210,194,458,605,2725,75.7,11.2238,1092,2207,0.495,788,1479,0.533,304,728,0.418,601,843,0.713,1443,604,253,158,478,719,3089,81.3
9.714,1086,2247,0.483,739,1288,0.574,347,959,0.362,599,766,0.782,1385,637,282,136,440,681,3118,78,10.6935,907,1895,0.479,666,1252,0.532,241,643,0.375,578,772,0.749,1207,438,215,127,383,581,2633,75.2
11.2238,1092,2207,0.495,788,1479,0.533,304,728,0.418,601,843,0.713,1443,604,253,158,478,719,3089,81.3,9.714,1086,2247,0.483,739,1288,0.574,347,959,0.362,599,766,0.782,1385,637,282,136,440,681,3118,78
8.6438,1041,2230,0.467,781,1472,0.531,260,758,0.343,648,906,0.715,1382,517,275,221,431,675,2990,78.7,-6.1135,775,1879,0.412,524,1110,0.472,251,769,0.326,466,678,0.687,1052,480,219,86,386,585,2267,64.8
